url,label
http://admin.org/njhg8cu7mkf/utsrik7xwmvay4n/mmicv8gkjo/ia1xqi7hg0rpldj?authenticate=1&unusual=yes&password=1&limited=confirm,1
https://www.amazon.gov/microsoft/spotify?visa=linkedin&instagram=spotify,0
https://signin.facebook.info,0
http://www.dashboard.io/wellsfargo,0
http://account.net/dh4sldygj0ilp/4cknnilmd69g05/coht8f40/rpi2xkqmhv/clik4tzt9k2h7l/z34ysfmo/33bao20m4of?limited=true&limited=yes&confirm=yes,1
http://www.microsoft.info,0
http://www.dahsboard.biz/unusual,1
https://www.user.io/chase?secure=login,0
https://verify.secure-google.chase.io,1
https://www.amex.info/spotify/twitter/apple,0
https://www.admin.com/paypal/walmart,0
http://visa-login.paypal.gov,1
https://139.235.181.222/account,1
http://www.password.org/twitter/github/bank,0
http://wellsfargo.info/4ob9h1epn/65gcpqx9bi6/tc2fbboi9s79?unusual=true&access=1&important=true&security=yes,1
https://www.dbscover.info/security/access,1
http://www.logni.org/confirm,1
https://www.ebay.com/microsoft/google/bank?amex=twitter,0
http://www.update.biz/ebay/linkedin/instagram,0
https://ebay.io/sd48fca0m/rh2p047m/krnhowq8i/szs78bhx0/pvl7b2gdqebz/au4mh3pr4ke/3eakyoy6xu57nbt?password=true&authenticate=true&security=confirm&important=yes&paypal=yes,1
https://cli.gs/HAGPlv78,1
https://www.target.org,0
https://www.amazon.youtube.io/facebook,0
https://login.io/djwbzeo6hwt/mm452hrxl5fm6/93fe7dhn4kb7o/vcrhhng4vgr9cjz/f400yrdk29/8rzkxyktno?authenticate=true&banking=1&security=yes&login=true&wallet=yes,1
https://www.citi.org/admin/confirm/mastercard,0
https://profile.info/q418iqdmzdb56u5/7xp33rzl44/3tz3rd9g/jjs07d8vnvj68/4xz8aio9lmtzcaq?wallet=confirm&account=yes,1
http://38.19.55.241/confirm,1
http://www.discover.biz,0
https://www.walmart.org,0
http://www.visa.edu,0
http://www.citi.edu/amazon/bank/discover,0
https://139.168.144.13/access,1
http://mastercard.io/dashboard/discover,0
https://amazon.gov@apple.net/update,1
http://ebay.edu@account.info/signin,1
http://www.facebook.org,0
https://www.login-instagram.biz/youtube/login?ebay=twitter&confirm=dashboard,0
http://citi.io@update.info/activity,1
http://www.walmart.info,0
https://www.spotify.info/signin/google/dashboard,0
https://www.amex-apple.net,0
https://39.138.231.152/update,1
https://bank-netflix.confirm.edu,1
https://upaate.edu/authenticate/access,1
http://paypal.io/gyy9vm9jd/ble2gimkhcel0/q5i8ukzrst/8f4or8853/5t418mh5/jvru79zg4?access=yes&urgent=yes&login=true&authenticate=confirm,1
http://166.219.129.141/unusual,1
https://password-login.google.edu,1
http://www.verify.profile.net,0
https://www.spotify.wellsfargo.com,0
http://www.account.co,0
http://confirm.gov/facebook/update?microsoft=instagram,0
https://official.bank-apple.chase.gov,1
https://www.spotify.gov,0
https://174.15.150.231/wallet,1
https://profile.com/nk9ykpczck07/rktpo8o02/ukgo6asg1ldi?suspended=1&secure=1&banking=yes,1
http://ebay.gov@confirm.co/access,1
https://citi.org/unonwlql91tnc3j/ww6ajpqm04qwd/hbbdt95l?activity=true&activity=yes&password=1&limited=true,1
https://www.citi.net,0
https://sirnin.biz/wallet,1
https://www.github.co/authenticate/secure,1
https://bank.org@chase.io/notification,1
http://apple.net@profile.com/wallet,1
https://www.twitter-netflix.io,0
https://www.secure.info/user/youtube/discover?citi=ebay,0
http://instagram.org@microsoft.org/banking,1
http://185.70.253.252/signin,1
http://www.user.io/chase?amazon=account&login=ebay&account=youtube,0
https://www.mastercard.com,0
http://www.update.admin.edu,0
https://profile.info@instagram.biz/alert,1
http://www.facebook.biz,0
https://142.42.187.98/verify,1
https://www.signni.info/account,1
http://www.chase.com/facebook?google=mastercard,0
http://www.login.info/google/linkedin/spotify?visa=microsoft,0
https://www.user.account-citi.info,0
https://www.amazon.edu,0
https://www.signin.biz/github/paypal?github=signin&facebook=github&admin=dashboard,0
http://207.89.109.140/notification,1
https://www.githzb.org/paypal/paypal,1
http://www.discover.account.gov/dashboard?password=verify,0
http://cli.gs/fOrow2,1
http://cli.gs/GTLeZ,1
http://user.gov/2av2wucv6wfv0/2topc7g79nz/vn0p8y6ba9/hfk9h7mchv/75s7a0ql6od?account=confirm&banking=yes&unusual=confirm,1
http://232.130.41.159/activity,1
https://125.55.180.223/account,1
http://www.profile.edu/password,0
https://www.mestercard.io/update/banking,1
http://t.co/qKDMTWK,1
https://www.bank.chase.net,0
https://www.user-verify.gov,0
https://www.dashboard.info,0
https://netflix.biz/ncq21rqc7/nvw91jxwl/uzdcqcfv06?paypal=confirm&verify=1&confirm=1,1
https://199.226.234.205/access,1
http://twitter.biz/j1yg2ngsizp/vqk9ybcgt217u4s/ndxux8wnepm/zunga932vdq2/t2d67uuhbkp/qhk0q32j/0v1snbo260qaq?limited=yes&secure=confirm&wallet=yes&wallet=true&notification=confirm,1
http://www.target.net,0
https://tr.im/lFy9bb,1
https://facebook-bank.google.io,1
https://www.twitter.org/facebook/password/dashboard,0
https://190.223.216.54/urgent,1
https://www.microsoft.io,0
http://www.mastercard.update.biz,0
https://www.verify.co,0
http://tinyurl.com/2vlYcF,1
http://amex.co,0
http://www.user.org/github/password?discover=wellsfargo&profile=youtube,0
http://156.137.26.27/paypal,1
https://www.bank.visa.gov/verify/visa,0
http://banking.login-visa.account.biz,1
http://www.password.co/wellsfargo,0
http://www.amex.edu/paypal,0
http://www.dashboard.discover.info/chase?facebook=paypal&amex=user&spotify=visa,0
http://50.114.55.97/access,1
http://www.twitter.edu,0
https://bit.ly/aysBDfcO,1
http://www.paypal.ebay-netflix.net,0
https://www.secure.instagram.biz/user/apple,0
http://ebay.net/discover,0
http://uber.biz/secure/password,1
https://facebook.com/citi/signin,0
http://www.bank.spotify.co,0
https://www.login.gov,0
http://amazon-bank.amazon.edu,1
https://www.ebay.net,0
https://signin.net@discover.org/banking,1
http://127.109.147.182/unusual,1
https://www.google-microsoft.net,0
https://cli.gs/bgbdg7u,1
http://github.org,0
https://amazon.gov/wnzn65tlgtqf1/kdarq44ckreaxg2/16uxbih4/a6qwbazpraqj/iofd18e4cnd/a4p75m48ijcu/zdk8egkhp?official=confirm&activity=confirm&confirm=yes&suspended=confirm&password=yes,1
https://www.ebay.spotify.net,0
https://www.discover.edu,0
https://youtueb.io/update/authenticate,1
http://microsoft.discover.co/google/walmart,0
http://walmart.biz,0
http://uker.org/password/official,1
http://www.update.gov/account/signin?citi=visa,0
http://password.net@spotify.info/secure,1
https://www.linkedin.co,0
http://www.gitaub.io/signin/verify,1
http://www.wellsfargo.edu/instagram/wellsfargo,0
https://www.amex.com/paypal?secure=update,0
http://www.msatercard.edu/verify/login,1
http://profile.org/aftsmwpfyg/v689jh6zl/zpqor0y2?official=true&update=true,1
http://discover.co,0
https://www.google.org,0
https://www.password.io,0
http://www.citi.info,0
https://facebook.com/ebay/target/update?profile=spotify,0
http://profile.biz@profile.org/banking,1
https://www.ebay.com/mastercard/amex,0
http://cvase.net/signin/security,1
http://www.github.co,0
https://www.discover.info/discover/verify,0
https://www.paypal.amazon.biz,0
http://chase.org/visa/netflix,0
http://spotify.co@confirm.net/official,1
http://www.paepal.org/limited/suspended,1
https://216.13.180.210/notification,1
http://profile.chase.co,0
https://www.twitter.org/instagram,0
http://tr.im/cc5uAVfS,1
https://ow.ly/HHa2TZA,1
http://71.15.138.233/password,1
http://www.user.org,0
http://confirm.io@wellsfargo.net/urgent,1
http://notification.amazon-signin.user.io,1
https://visa.co@dashboard.info/confirm,1
https://www.dashboard.biz/ebay,0
http://cli.gs/lybQW,1
http://www.github.dashboard.org,0
https://49.167.68.48/confirm,1
https://youtube-linkedin.discover.edu,1
https://www.target.edu,0
http://235.69.194.133/confirm,1
http://instagram.info@account.com/suspended,1
https://target.net,0
https://www.target.org,0
http://dashboard.net@spotify.org/security,1
https://update.secure.com/paypal,0
http://www.spotify.io/citi/account?confirm=signin,0
https://82.209.228.45/paypal,1
http://chase.io,0
https://www.instagram.target.net/confirm/paypal,0
http://bnak.info/verify/official,1
http://www.account.google.net,0
http://www.confirm.facebook.org,0
http://t.co/Zr0LgH,1
https://www.verify.gov,0
http://www.github.mastercard-mastercard.co/apple/youtube,0
https://187.50.214.214/wallet,1
https://signin.info@bank.org/confirm,1
https://verify.info@ebay.co/login,1
https://www.instagram.com/chase/paypal/youtube,0
https://tr.im/fcQyD,1
http://www.paypal.edu/wellsfargo,0
https://www.secure.co,0
http://cli.gs/E9lHn,1
https://www.target-facebook.gov,0
http://wallet.bank-github.bank.edu,1
https://www.citi.account.io,0
http://www.confirm.info/profile/dashboard/confirm?bank=twitter&facebook=bank,0
http://www.netflix.biz/signin?linkedin=profile&signin=walmart,0
https://249.114.193.235/official,1
http://gtihub.io/authenticate,1
https://amazjn.gov/suspended,1
https://bank.info@profile.io/notification,1
https://ow.ly/7thXOjM6,1
https://microsoft.edu/mjr921il6fjsn4/u1ooauk6hqrdy/o66o28rpwesuy/c67jol3ohqvmh/ut1z6p6y23?important=yes&security=1,1
http://www.apple.biz/bank/secure/admin?update=login&twitter=ebay,0
https://29.237.7.252/login,1
https://www.netflix.net/amex/google?spotify=secure,0
https://amazon.info@paypal.gov/banking,1
https://signin-citi.update.net,1
http://www.amex.info/amazon/facebook/linkedin?youtube=password,0
http://goo.gl/DKC02,1
http://www.citi.com/verify/google,0
https://www.signin.biz/chase/paypal,0
https://www.verify.microsoft.edu/verify/instagram/password,0
https://177.145.168.124/official,1
http://citi.edu/n85tay2tx5mms/tm78l466bh4/5wup62rh542?login=1&notification=confirm&verify=yes&paypal=confirm,1
http://google.co@secure.co/login,1
http://www.bank.microsoft.gov,0
http://www.password-facebook.io,0
https://www.amazon.confirm.info/github/bank/profile,0
https://official.apple-spotify.linkedin.io,1
https://is.gd/N9TGS,1
http://apple.biz,0
https://www.verify.info/instagram,0
https://www.walmart.gov/instagram,0
http://www.account.paypal.info,0
https://251.229.45.156/update,1
http://www.user.apple.net,0
https://spotify.biz,0
https://www.wellsfargo.org,0
http://www.dashboard.co,0
https://www.profile.io/signin/discover?amazon=confirm&netflix=spotify&netflix=linkedin,0
https://user.co/user,0
https://goo.gl/gOb68tzN,1
https://www.dajhboard.gov/signin/wallet,1
http://www.dashboard-login.com,0
https://citi-profile.profile.info,1
http://www.login-verify.biz/linkedin/twitter/spotify,0
http://129.229.46.48/important,1
https://mastercard-account.amazon.com,1
http://user-admin.twitter.com,1
http://www.visa.target.co,0
https://amazon-ebay.io/amex/microsoft/linkedin,0
https://www.netflix.io,0
https://signin-netflix.netflix.com,1
http://important.facebook-ebay.netflix.net,1
http://www.verify.twitter.net/amex,0
https://www.dashboard.info/wellsfargo,0
https://verify.apple-admin.wellsfargo.org,1
https://www.visa.biz,0
http://www.linkedin.info/profile/facebook/target,0
http://walmart.io/q6d3ljdhq/bqj0vbuse5qwari/pfvu92ic/3th9lzlnl7y/0yp2hi5wjunh?verify=1&password=true,1
http://www.secure.net,0
https://66.83.249.117/important,1
http://221.106.186.231/signin,1
http://www.acconut.biz/verify/urgent,1
http://199.154.145.229/official,1
https://www.acconut.co/verify/password,1
https://www.dashobard.org/activity,1
http://163.163.187.171/password,1
http://www.mastercard.gov,0
https://www.update.info/twitter/dashboard/bank,0
http://signin-citi.wellsfargo.net,1
https://t.co/xR9ATibW,1
https://www.target.biz,0
http://confirm.info/os5s356p/dsgo2q3elf5/4q6l4uups/zvrmqfg67tqkqm?verify=yes&unusual=yes&important=1&password=yes&verify=confirm,1
https://www.discover.org/chase?youtube=discover&facebook=profile&account=microsoft,0
http://t.co/y0SYjr,1
https://paypal.gov@linkedin.gov/wallet,1
https://cli.gs/TumoJbjw,1
https://www.target.biz/dashboard?linkedin=profile&user=spotify,0
https://www.linkedin.gov/ebay,0
https://www.chase.info/secure/dashboard/amazon,0
http://urgent.password-profile.instagram.io,1
http://amazon.biz/discover,0
http://www.youtube-youtube.biz/dashboard/walmart/dashboard,0
https://www.bajk.info/authenticate/important,1
http://www.discover.org/profile?wellsfargo=dashboard&apple=confirm,0
https://www.discover.net,0
https://dashboard.com@amazon.edu/access,1
http://www.tagret.co/verify/official,1
https://account-password.user.biz,1
http://account.facebook-linkedin.account.biz,1
https://account-facebook.github.biz,1
http://www.uesr.biz/notification,1
http://www.secgre.co/unusual,1
https://is.gd/GS9Pv3,1
https://www.signin.amex-account.org/youtube,0
http://245.28.26.247/alert,1
http://www.update.com,0
https://tinyurl.com/Zt3j9N,1
http://www.mastercard.co/admin/verify,0
http://google-citi.dashboard.com,1
https://citi.org/bxkq2230m4196/arp5dxc6tcsjh/f08aifzdvt/jb5vy1je6g/2uf1nehso/mtd1jicf?alert=confirm&activity=1&security=confirm&authenticate=1,1
https://secure.net/myq6qta9cj6/wfo1ge8ll/8fz6zc345bn/qecva4bu/jtrpun2ejym/u4qqxmnf2t0jd/nu81c0cer?paypal=true&official=yes&login=1&confirm=true,1
https://bank.apple.info/walmart/microsoft/profile,0
https://2.59.185.153/official,1
https://www.profile.org/user?google=ebay,0
http://197.106.208.99/important,1
http://secure.org/4j0kkojme1t/ma0fxbu2nam8/r3185jfe3kalhs/19xnt5bf6c37v/c7bl6hss16604mc?notification=1&official=confirm,1
http://chase.com/visa/netflix,0
https://www.confirm-apple.gov/user/facebook?login=netflix,0
https://www.bank.com/user/chase,0
http://www.youtube.info,0
http://citi.co@discover.net/banking,1
http://www.citi.bank.biz,0
https://www.isntagram.org/urgent/verify,1
http://t.co/WKrHhes5,1
https://138.106.215.250/official,1
https://youtube.co@update.biz/secure,1
http://linkedin.io/netflix/linkedin/walmart,0
http://admin-visa.linkedin.org,1
http://signin.gov@spotify.biz/paypal,1
https://www.verify.signin.net/dashboard?walmart=wellsfargo,0
http://www.twitter.info/netflix,0
http://www.goodle.info/account/login,1
https://www.verify.org/youtube,0
https://github-verify.facebook.biz,1
http://www.twitter.co,0
https://www.amazon.biz/update/youtube/profile?mastercard=dashboard&target=mastercard,0
http://visa.org@twitter.net/paypal,1
http://179.53.232.169/secure,1
http://ow.ly/AttYkK,1
https://linkedin.io,0
https://walmart.com@account.net/suspended,1
http://account.co/amazon/discover/bank?account=profile,0
http://www.secure.visa.net,0
https://200.140.19.76/notification,1
https://lowin.io/banking,1
http://www.amazon.org,0
http://www.login.org,0
https://www.amazon.biz/verify/user,0
https://www.discovrr.gov/password/important,1
http://www.password.biz,0
http://www.accopnt.gov/wallet,1
http://www.user.gov/facebook/citi/secure,0
http://www.walmart.io,0
https://www.update.io/confirm/dashboard/netflix,0
http://chaee.com/account/security,1
https://www.linkedin.info/discover?youtube=user&github=confirm,0
http://www.amex.biz/wellsfargo/visa?twitter=mastercard,0
http://www.wellsfargo.io/profile/update/user,0
https://visa.co/0a1msc3zs/640e2cln38hxg5/i3hcj4nuyo6f/p4b2z0utd/2urc1huc6i2fn0x/yvbk4rba?official=true&banking=true&official=yes&alert=true&limited=yes,1
https://apple-instagram.info,0
http://www.profile.biz/login/citi/bank?citi=youtube&user=apple&spotify=google,0
http://instgaram.gov/unusual/wallet,1
http://login-mastercard.signin.com,1
https://www.vila.gov/authenticate/account,1
https://www.updaet.net/urgent/unusual,1
http://access.spotify-citi.target.gov,1
https://www.veyify.info/unusual/verify,1
https://notification.citi-mastercard.account.io,1
http://amazon.com,0
http://linkedin.co@user.com/activity,1
https://www.instagram.io,0
https://login.co/admin/profile,0
https://www.ebay.chase.co/spotify/walmart,0
http://microsoft.spotify-facebook.net/walmart/admin,0
http://163.11.201.52/wallet,1
https://update.net@linkedin.biz/security,1
http://www.password.io/facebook,0
http://www.bank.account-account.io/discover/visa,0
https://account.gov/facebook/discover?amex=walmart&wellsfargo=chase,0
https://50.97.249.76/secure,1
http://ebay.org,0
http://www.discover.com/user,0
https://citi.com,0
http://tr.im/epMjZ,1
https://www.bank.net,0
https://admin.info@wellsfargo.biz/login,1
https://alert.chase-user.secure.co,1
https://t.co/CNJh1IrU,1
https://verify.edu/qrtlnwjxdnu/5r1q2jdgx2/efo61qr1k3pze/eni33ko0qhcz/edo7jccaayxcw/42hgv4kp4mb/zcbpp6cyehfuy1x/jr0xzo8sz4e?password=1&paypal=confirm&security=yes,1
https://visa.com,0
https://www.profile.co/facebook/citi,0
https://www.amazon.net/account,0
http://www.user.edu,0
http://citi.io@secure.info/update,1
https://signin.gov,0
http://walmart.info,0
https://www.dashboard.spotify.biz/walmart/paypal/visa,0
https://login.instagram-login.amex.co,1
http://banking.password-youtube.spotify.co,1
http://www.update.info,0
https://www.signin.info,0
https://walmart.biz/n1gt82lcmm0gbgo/3lu0jdy4/t14e5jq4rd8v/o29vq9l8/dtvjabhshxbosfb/3twn1ilbch?suspended=confirm&verify=yes,1
http://linkedin.org@chase.com/paypal,1
http://www.microsoft.microsoft.biz,0
https://www.ebay.gov/citi/paypal?citi=citi&github=apple&dashboard=amazon,0
https://www.account.biz/visa,0
https://discover.co,0
https://www.linkedin.microsoft-youtube.gov,0
http://walmart.net@amazon.net/access,1
https://official.wellsfargo-netflix.secure.edu,1
https://suspended.profile-github.update.org,1
http://www.amazon-amazon.org/mastercard?password=bank,0
https://www.linkedin.biz/apple,0
http://www.ebay.confirm-target.co,0
https://www.signin-chase.co/signin,0
http://89.145.107.51/suspended,1
http://www.wellsfargo.gov,0
http://73.114.85.32/official,1
https://2.154.153.47/access,1
https://accmunt.gov/secure,1
https://admin.biz/confirm,0
http://t.co/CF3DjS,1
http://www.signin.biz,0
https://user.biz@password.net/login,1
http://www.mastercard.com/confirm,0
https://visa.net/login/youtube?user=github,0
https://ebay-verify.facebook.co,1
https://twitter.gov@bank.io/banking,1
https://login.com@twitter.info/paypal,1
https://login.org/asvx4evmpc19spy/9n7rzm879m/iclr46uy?update=confirm&wallet=true&secure=confirm&urgent=confirm&notification=yes,1
https://www.login-github.net/confirm/apple/admin,0
http://www.signin-microsoft.biz/walmart?ebay=chase,0
https://dashboard.co,0
https://www.twitter.info/wallet,1
https://google.edu/pjnja90t35z/bxrzjumb/ug8y8xzo08xxcg/6rcsxj0elu8/hc02qlkm/4tlwyvtigtljsni?verify=true&update=confirm&secure=true&suspended=1&activity=confirm,1
http://twitter.verify.net/facebook/login/signin,0
http://www.user.gov/citi/instagram/discover,0
https://www.secure.info,0
http://www.chase-discover.org/password,0
https://www.password.netflix.com/linkedin?spotify=verify&secure=bank&amazon=linkedin,0
http://instagram-verify.bank.net,1
https://222.172.214.127/authenticate,1
https://www.citi.net,0
http://www.walmart.co/instagram/apple/netflix?citi=update&visa=apple,0
https://facebook.edu/user,0
https://amazon.info,0
https://www.github-chase.co/wellsfargo?account=amex,0
https://www.discover.mastercard.io,0
https://www.verify.edu/amex/dashboard,0
http://security.netflix-google.user.io,1
http://ow.ly/modeAO0e,1
https://www.account.info/apple/account?account=amex&profile=admin&ebay=facebook,0
http://www.linkedin.biz,0
http://www.spotify-linkedin.gov,0
http://168.14.224.220/login,1
http://www.dashboard.com/twitter/discover/twitter,0
http://www.update.gov/walmart,0
https://128.69.21.47/activity,1
http://www.ebay.io,0
http://unusual.secure-verify.microsoft.io,1
http://www.update.com,0
https://walmart.org/bank,0
http://microsoft.io,0
https://dashbvard.com/limited,1
http://www.account.com,0
https://bit.ly/KDfHb,1
http://74.203.29.125/limited,1
http://www.amex.biz/ebay,0
http://www.wellsfargo.org,0
http://www.amazon.edu,0
http://user.info/xnydek79/981uflpvp/tm6nnnb6h/ywu6l9h4hna/39ehetr6q6/qyqld7skllnz/6321vuujvpc0u?wallet=confirm&limited=yes,1
http://microsoft.co/netflix/amazon/user,0
http://target.chase-login.com,0
https://visa.net,0
http://www.walmart-password.com/confirm/login,0
https://www.linkedin.facebook.edu/ebay/target/profile?secure=dashboard&wellsfargo=update&amazon=instagram,0
https://www.github.io,0
http://password.net/walmart/visa?paypal=ebay&instagram=netflix&dashboard=walmart,0
https://profile.edu/h0jejpkypt/ebg0rz85rfj6/9rmf520ubofnpf/4apf0ey0b/5eoggfexxmrh5/tg5yxlhs6xmy5/6fuuc8nmwd3x/ay517dgcu?account=confirm&verify=yes&secure=1,1
http://www.secure.info/amazon/apple?microsoft=ebay&bank=google&wellsfargo=linkedin,0
http://facebook.co,0
http://www.twitter.org/bank/walmart,0
https://www.instagram.co,0
http://bit.ly/cvXERA6,1
http://verify.co/x9rx9qp2i3/3fyopeor/qkq8yz9pznkz5te?secure=1&access=1&verify=yes&login=confirm,1
http://aqex.biz/account/account,1
http://profile-walmart.walmart.org,1
https://www.chase.secure.info/ebay/facebook/account,0
https://www.chase.biz,0
http://profile-mastercard.microsoft.edu,1
http://www.bank.org,0
http://www.password.profile.info/microsoft/login?account=mastercard&citi=linkedin,0
https://www.signin.paypal.org/linkedin/instagram,0
https://twitter.gov@instagram.biz/banking,1
http://google-confirm.walmart.gov,1
https://www.linkedin.co,0
http://www.target-twitter.gov/paypal/confirm/linkedin,0
https://www.profile-wellsfargo.org/bank/ebay/ebay,0
https://www.signin.com/paypal,0
https://ebay.gov/amazon/youtube,0
https://www.wellsfargo.edu,0
http://234.244.42.104/account,1
https://linkedin.com@google.org/official,1
http://www.bank.io,0
https://www.account.io/signin?amazon=chase&target=bank&netflix=login,0
http://211.226.68.150/notification,1
https://www.login.com,0
http://www.google.netflix.com,0
http://apfle.net/secure/update,1
http://www.apple.info/account,0
https://251.209.109.253/banking,1
https://www.verify.gov/twitter?visa=mastercard&netflix=twitter,0
http://citi.info/36awzi52/jebbfowbbz/fdw8iundcsom8g/vwv6mjhhr2/o22fdfewy7air7t/irrdp7skix3nk4?secure=confirm&paypal=true&banking=confirm&activity=confirm&notification=true,1
http://youtube.io/92g7fqhdny7fki0/alwmohikyh453k/teuxy2swjca/hrqni2pdy2/axbz5e1k48nfycc/sg8q9om0ocdjii/y6h1hoqp9/6t4n17wplxu2?security=yes&activity=yes&secure=yes,1
https://bank.instagram.biz/signin/admin,0
https://118.5.182.3/limited,1
http://www.pzypal.gov/notification,1
https://ow.ly/330SEV,1
http://www.amex.discover.com/citi/twitter,0
https://76.92.200.183/access,1
http://vrsa.edu/important/paypal,1
http://spotify.edu@instagram.com/verify,1
http://wellsfargo.co/vbc3dfby96dy3/1clh1hou1s7s0b/dvpe3r42l2viv/mnk62n3pu4/hvbdzf4ii?access=confirm&paypal=confirm&paypal=yes,1
https://visa.biz/discover/discover/login,0
https://www.update.net/walmart,0
https://166.167.167.197/login,1
http://www.update-spotify.edu/apple,0
http://www.discover-instagram.com/instagram,0
https://www.facebook.gov/instagram,0
https://www.github.co,0
https://www.netflix.biz/admin,0
https://chase.org@youtube.biz/update,1
http://www.apple.biz/visa/wellsfargo,0
http://chase.facebook.info,0
https://activity.discover-mastercard.admin.gov,1
http://206.138.238.178/unusual,1
https://www.user.edu,0
https://goo.gl/QtRzZt,1
https://www.ebay.twitter.biz,0
https://profile.edu/secure/urgent,1
http://www.walmart.io/dashboard?instagram=youtube&target=update,0
http://spotify.org/discover/spotify?chase=account,0
http://www.instagram.walmart-spotify.com/spotify,0
https://microsoft.net,0
https://citi.org,0
http://www.mastercard.co/wellsfargo/paypal/mastercard,0
https://www.wellsfargo.org,0
https://www.dashboard.co/update?user=walmart&bank=wellsfargo,0
http://microslft.gov/wallet/security,1
https://walmart.biz,0
https://confirm.citi-discover.visa.edu,1
https://www.instagram-microsoft.io,0
http://amyx.co/important,1
https://tinyurl.com/Qr22O1Zm,1
http://ow.ly/5WSoL1n,1
http://tinyurl.com/X4N0K,1
https://www.secure.edu/wellsfargo/microsoft?youtube=google&password=discover,0
https://51.22.19.57/unusual,1
https://www.password.instagram.com,0
http://www.login.user.org,0
https://www.wellsfargo.com/discover/twitter/facebook,0
http://www.account.edu/signin?account=update,0
http://239.27.93.194/security,1
http://paypal.io/sg369nrlt/07akd8ruuq3h/28orrxvkfbie/vg352d0mukif9l/s1i1ffqhb/26kngw0u6th/73t4x5z2?account=yes&signin=1&authenticate=1&unusual=confirm&wallet=yes,1
https://www.amazon.edu,0
https://mastercard.org/776ncsute1cost/w251o1xwaft/dtztxc0grg?official=yes&update=1&signin=yes&signin=1,1
http://www.paypal.info,0
https://212.112.123.219/important,1
http://is.gd/wOj4es,1
http://www.google.target.org,0
https://paypal.target-apple.discover.com,1
https://www.citi.walmart.edu/ebay?chase=netflix&linkedin=password,0
http://secure.io@paypal.edu/signin,1
http://www.netflix.biz,0
https://www.google.co,0
https://micorsoft.co/important/login,1
http://ebay.biz@citi.biz/unusual,1
http://admin.edu,0
http://www.microsoft.org,0
https://verify-amex.youtube.com,1
https://232.97.1.152/alert,1
http://56.24.240.252/important,1
http://77.111.8.138/account,1
https://15.57.88.102/unusual,1
https://www.target.com,0
https://www.admin.discover.edu,0
https://dashboard.org/fecsgqtwlo/1lss34ujxxiart/h6w9qt2tlx5wtai?limited=yes&authenticate=confirm&update=1&activity=confirm,1
http://ow.ly/vbkJKfo,1
https://www.target.microsoft.edu/spotify/youtube,0
https://www.discover.com,0
http://confirm.com/toucoe1scnnr/5mwsb0r3/v8fe8wom43n7v/myg8os276eq/gpubao84i48e/epicxvyk?login=1&verify=yes&notification=true&activity=true,1
https://www.ebay.org,0
http://www.admin.com,0
http://www.secure.facebook.co/spotify/target?walmart=citi,0
http://www.confirm.biz/account/twitter,0
http://confirm.io@youtube.edu/notification,1
http://apple.biz/limited/notification,1
http://www.facebook.edu,0
https://login-apple.dashboard.edu,1
http://netflix.net/ysl1k96lf/t7j2z83f/kqmdvtjl1i2/v2fkw3aiklq9/chs2tuav7/j0e2q39si222/vnr91zglibt0w?limited=confirm&authenticate=confirm,1
http://www.target.org,0
https://www.amex.biz,0
http://www.updabe.info/secure,1
https://www.wellsfargo.edu/amazon/github/citi?facebook=dashboard&dashboard=discover&linkedin=visa,0
http://www.twitter.com,0
https://spotify.linkedin-amazon.info,0
http://dashboard.org/vawhgcro/asjwfzn8gxz/chi7no9ly3rfm5/c5b5lwcbzhv66ej/do23nbby60jn?access=confirm&activity=confirm&account=true,1
https://www.github.net/microsoft/target?confirm=wellsfargo&dashboard=chase,0
https://ebay.info@google.gov/account,1
http://233.51.59.119/password,1
https://discover.info/qdxrjsvc31sw/sip3ma14mngch/vc24s3315utmf/rzwtngm8reo07q/bloi573cpex3b8/m5qzne6do?confirm=true&alert=yes&important=confirm&verify=1,1
http://www.twitter.info,0
https://amex.io/ei1xr0qhuwu/nfiaywbxyi5b40/68c6pji2fe/klcym3pjn0h4?confirm=confirm&unusual=1&update=yes&notification=yes,1
https://95.6.59.237/access,1
http://www.account.info,0
https://246.186.77.18/paypal,1
https://is.gd/lNiO2wZ,1
http://www.twitter.com,0
http://www.paypal.biz/ebay/secure,0
https://dashboard.edu/5kb6ylrabatjlrv/zd4hjduk/aon9xhe3q/mj9adtbn/epq3bum03ihq/qxlfyi210egmx/25vyaxef1xa14f/npp1amk3?paypal=true&important=true&password=yes,1
http://walmart.info/bank/dashboard/walmart,0
http://103.253.136.32/password,1
http://www.youtube.update.gov/github/chase,0
http://dashboard.org/ro9d1g2zfrmw/4au5hx75xv2xb/o5t802t5dzjpy7/k8usd6gzsorlpa/213xeyr4ojbx/rzcvz2jwh6cj1u/2d5h6rhb04d47/ig3l563ope?security=confirm&important=yes,1
https://admin-password.wellsfargo.gov,1
http://tinyurl.com/oQSjfoe,1
https://chase-amazon.facebook.gov,1
https://www.google.io,0
http://www.twitter.apple.co/citi/twitter/mastercard,0
https://tinyurl.com/zTwum,1
http://user.info@target.info/signin,1
http://www.linkedin.gov,0
https://www.admin.edu/secure,0
https://account.biz@paypal.org/important,1
http://www.passwlrd.com/account/suspended,1
http://www.microsoft.facebook.org,0
http://aemx.gov/official/alert,1
https://www.profile.net,0
https://183.216.119.193/alert,1
http://www.confirm.walmart.info,0
